pupid,educ_attain,treat,schid,grade,winn01,winn02,age01,test00,test01,test02,c1,weight,in_school,math,cognitive,vocab
3085025,8,1,308,5,0,0,12,NA,NA,-0.069659024477005,0,1,0,-1.7188847064971924,-1.0631884336471558,0.5339580178260803
3085031,9,1,308,5,0,0,11,NA,NA,-0.6087202429771423,0,1,1,-0.18322870135307312,-0.007514761295169592,1.2495677471160889
3085040,7,1,308,5,0,0,13,NA,NA,0.19987159967422485,0,1,1,1.0452960729599,0.34437647461891174,-0.18165162205696106
3085041,7,1,308,5,0,0,15,NA,NA,NA,0,1,1,-0.18322870135307312,1.5759958028793335,-0.7183588743209839
3085044,8,1,308,5,0,0,11,NA,NA,0.573067843914032,0,1,1,1.9666897058486938,0.34437647461891174,0.17615319788455963
3085049,8,1,308,5,0,1,11,NA,NA,1.1121290922164917,0,1,0,1.0452960729599,1.048158884048462,0.5339580178260803
3085056,8,1,308,5,0,0,11,NA,NA,-0.069659024477005,0,1,1,-0.18322870135307312,0.1684308499097824,-0.0027492118533700705
3086001,8,1,308,6,1,0,13,0.15706484019756317,1.232192039489746,0.03537427634000778,1,1,1,0.4310337007045746,-0.18346038460731506,1.2495677471160889
3086003,7,1,308,6,1,0,15,-0.3669615685939789,1.6255483627319336,NA,1,1,0,-0.7974911332130432,-1.4150797128677368,-0.5394564867019653
3086006,9,1,308,6,0,0,13,-0.19228610396385193,0.6335389614105225,-0.5824520587921143,1,1,1,-0.7974911332130432,-1.4150797128677368,0.35505563020706177
3086007,8,1,308,6,1,0,15,-0.3087364137172699,1.403855562210083,0.09715691208839417,1,1,1,0.4310337007045746,1.751941442489624,0.8917628526687622
3086008,9,1,308,6,1,0,15,0.021206136792898178,1.3049077987670898,0.4060700833797455,1,1,1,0.4310337007045746,-0.007514761295169592,0.5339580178260803
3086010,8,1,308,6,1,0,15,NA,1.8439291715621948,NA,1,1,0,-2.3331470489501953,-0.5353516340255737,-0.0027492118533700705
3086013,6,1,308,6,0,0,15,NA,0.617440402507782,NA,1,1,0,-1.411753535270691,-0.007514761295169592,-0.5394564867019653
3086017,10,1,308,6,1,0,13,0.8363583087921143,1.4721009731292725,0.6737948656082153,1,1,1,0.4310337007045746,0.5203220844268799,0.17615319788455963
3086028,8,1,308,6,1,0,13,0.06002290919423103,1.5496695041656494,0.4266642928123474,1,1,1,0.4310337007045746,0.5203220844268799,0.17615319788455963
3086031,8,1,308,6,1,0,14,-0.5998622179031372,1.6598100662231445,0.9827080368995667,1,1,1,-0.18322870135307312,0.34437647461891174,1.2495677471160889
3115003,7,0,311,5,0,0,14,0.23968194425106049,NA,NA,0,1,0,-1.7188847064971924,0.8722133040428162,-0.5394564867019653
3115005,7,0,311,5,0,0,13,NA,NA,-0.5465208888053894,0,1,1,-0.18322870135307312,0.6962677240371704,0.17615319788455963
3115006,10,0,311,5,0,0,10,-0.41083478927612305,NA,NA,0,1,1,-0.18322870135307312,0.8722133040428162,-0.0027492118533700705
3115008,8,0,311,5,0,0,14,0.4864296615123749,NA,NA,0,1,0,-0.490359902381897,-0.3594059944152832,1.0706652402877808
3115010,8,0,311,5,0,0,11,NA,NA,NA,0,1,0,-0.7974911332130432,-1.7669708728790283,-0.18165162205696106
3115011,8,0,311,5,0,0,12,0.7556089758872986,NA,0.26207098364830017,0,1,1,0.7381649017333984,-0.88724285364151,0.35505563020706177
3115012,8,0,311,5,0,0,13,NA,NA,NA,0,1,0,-1.1046223640441895,-1.0631884336471558,0.17615319788455963
3115013,8,0,311,5,0,0,11,0.2845451533794403,NA,0.8011322021484375,0,1,1,1.0452960729599,0.5203220844268799,1.2495677471160889
3115016,8,0,311,5,0,0,11,0.08266066759824753,NA,NA,0,5,1,1.352427363395691,0.5203220844268799,0.8917628526687622
3115027,8,0,311,5,0,0,11,NA,NA,-0.8367846608161926,0,1,0,-0.7974911332130432,0.5203220844268799,-0.360554039478302
3115028,7,0,311,5,0,0,12,NA,NA,NA,0,1,1,0.12390250712633133,0.6962677240371704,-0.360554039478302
3115037,5,0,311,5,0,0,12,NA,NA,NA,0,1,0,-2.6402783393859863,-1.0631884336471558,-1.0761637687683105
3115038,8,0,311,5,0,0,13,NA,NA,0.510868489742279,0,1,1,0.4310337007045746,-0.18346038460731506,0.8917628526687622
3115039,7,0,311,5,0,0,13,NA,NA,NA,0,1,0,-2.0260159969329834,-1.2391340732574463,-0.5394564867019653
3115040,8,0,311,5,0,0,14,0.2845451533794403,NA,-0.6501865386962891,0,1,0,-1.1046223640441895,1.5759958028793335,-0.360554039478302
3115051,8,0,311,5,0,0,12,1.6977366209030151,NA,0.8425984382629395,0,1,1,1.6595585346221924,0.5203220844268799,0.35505563020706177
3116001,8,0,311,6,0,0,13,0.13765645027160645,-0.09620503336191177,NA,1,1,0,-0.18322870135307312,0.5203220844268799,0.7128604650497437
3116003,8,0,311,6,0,0,12,0.8363583087921143,0.7469412684440613,0.6120122075080872,1,1,0,-0.490359902381897,0.5203220844268799,-0.18165162205696106
3116004,8,0,311,6,0,0,14,0.35114869475364685,-0.03598029538989067,NA,1,1,1,0.12390250712633133,-1.4150797128677368,-0.360554039478302
3116008,8,0,311,6,0,0,13,0.23469838500022888,-0.07613012194633484,-3.568612813949585,1,1,0,-0.7974911332130432,-0.5353516340255737,0.17615319788455963
3116009,10,0,311,6,0,0,12,NA,1.4294883012771606,0.6326064467430115,1,1,1,-0.490359902381897,0.8722133040428162,0.17615319788455963
3116011,10,0,311,6,0,0,13,1.0692589282989502,0.405667781829834,-0.08819099515676498,1,1,1,1.0452960729599,0.6962677240371704,-0.18165162205696106
3116014,8,0,311,6,0,0,14,0.3123319149017334,-0.09620503336191177,NA,1,1,1,-0.490359902381897,0.1684308499097824,-0.0027492118533700705
3116019,7,0,311,6,0,0,13,0.6810912489891052,1.0079151391983032,0.6120122075080872,1,1,0,0.4310337007045746,1.400050163269043,0.8917628526687622
3116021,8,0,311,6,0,0,14,NA,-0.1765046864748001,-0.27353888750076294,1,1,0,-0.18322870135307312,0.34437647461891174,0.35505563020706177
3116025,9,0,311,6,0,0,12,0.0017977521056309342,0.5060423612594604,-3.2802937030792236,1,1,1,1.6595585346221924,1.5759958028793335,0.17615319788455963
3116027,9,0,311,6,0,0,13,1.1468925476074219,0.8874656558036804,0.15893955528736115,1,1,1,-0.7974911332130432,-0.18346038460731506,0.8917628526687622
3116033,6,0,311,6,0,0,14,0.27351513504981995,0.4257426857948303,NA,1,1,0,-1.1046223640441895,0.34437647461891174,-0.5394564867019653
3116037,7,0,311,6,0,0,16,0.9334002733230591,1.0079151391983032,NA,1,1,0,-0.490359902381897,-1.5910253524780273,-1.9706758260726929
3116040,8,0,311,6,0,0,14,1.535060167312622,1.1082897186279297,0.8179543018341064,1,1,0,-0.7974911332130432,-0.007514761295169592,1.7862749099731445
3116041,9,0,311,6,0,0,14,0.23469838500022888,-0.43747854232788086,0.014780065976083279,1,1,1,-0.7974911332130432,0.8722133040428162,1.0706652402877808
3125001,7,0,312,5,0,0,12,NA,NA,NA,0,1,1,-0.490359902381897,-1.0631884336471558,-0.5394564867019653
3125004,8,0,312,5,0,0,12,0.7331773638725281,NA,-0.13185839354991913,0,5,0,-0.490359902381897,0.34437647461891174,0.5339580178260803
3125005,8,0,312,5,0,0,12,NA,NA,-0.35992276668548584,0,1,1,0.4310337007045746,-0.007514761295169592,1.2495677471160889
3125007,8,0,312,5,0,0,11,0.2621135413646698,NA,0.07547284662723541,0,1,1,1.6595585346221924,1.400050163269043,1.4284701347351074
3125012,7,0,312,5,0,0,11,0.03779744356870651,NA,NA,0,1,1,0.12390250712633133,-1.0631884336471558,0.5339580178260803
3125019,5,0,312,5,0,0,13,-0.9491934180259705,NA,NA,0,1,0,-2.0260159969329834,-1.9429165124893188,-1.4339685440063477
3125021,8,0,312,5,0,0,12,-0.2986767292022705,NA,-0.9197171330451965,0,1,1,-0.490359902381897,0.5203220844268799,1.0706652402877808
3125028,8,0,312,5,0,0,13,0.643450915813446,NA,-0.4635883867740631,0,1,1,0.12390250712633133,0.1684308499097824,0.8917628526687622
3125033,6,0,312,5,0,0,12,NA,NA,NA,0,1,1,-1.1046223640441895,-0.5353516340255737,-1.255066156387329
3125035,8,0,312,5,0,0,12,NA,NA,NA,0,1,1,1.0452960729599,0.1684308499097824,-0.7183588743209839
3125037,8,0,312,5,0,0,13,-0.9940566420555115,NA,-0.8989840149879456,0,1,0,-1.7188847064971924,-0.88724285364151,-0.7183588743209839
3125043,7,0,312,5,0,0,12,-0.7024457454681396,NA,NA,0,1,1,-2.3331470489501953,-1.0631884336471558,-0.0027492118533700705
3125058,8,0,312,5,0,0,12,-0.6575825214385986,NA,-0.4635883867740631,0,1,1,0.12390250712633133,1.751941442489624,1.7862749099731445
3125060,8,0,312,5,0,0,13,NA,NA,-0.753852128982544,0,1,0,-0.7974911332130432,-1.2391340732574463,-0.7183588743209839
3125061,8,0,312,5,0,0,11,NA,NA,0.4694022238254547,0,1,1,0.12390250712633133,0.1684308499097824,0.17615319788455963
3126001,8,0,312,6,0,0,13,-0.5416370630264282,-0.07613012194633484,0.30309903621673584,1,1,0,-0.7974911332130432,-0.7112972140312195,-0.18165162205696106
3126002,8,0,312,6,0,0,13,-0.3863699436187744,-0.25680434703826904,-0.3971041738986969,1,5,0,-0.7974911332130432,0.5203220844268799,0.17615319788455963
3126004,8,0,312,6,0,0,14,-0.968621551990509,-1.581748604774475,-0.6442347168922424,1,1,0,-0.18322870135307312,0.6962677240371704,-1.255066156387329
3126005,8,0,312,6,0,0,14,NA,-0.517778217792511,NA,1,1,0,0.4310337007045746,0.5203220844268799,0.5339580178260803
3126006,9,0,312,6,0,0,14,-0.968621551990509,-0.7787520885467529,-0.8501768112182617,1,1,1,0.12390250712633133,-0.88724285364151,0.35505563020706177
3126007,7,0,312,6,0,0,13,-0.5222286581993103,-0.6783775091171265,-0.8295826315879822,1,1,1,-1.411753535270691,-1.2391340732574463,-1.255066156387329
3126009,7,0,312,6,0,0,14,NA,-0.37725380063056946,-0.870771050453186,1,1,0,-0.490359902381897,-1.0631884336471558,-2.6862854957580566
3126015,8,0,312,6,0,0,13,-0.6386789679527283,-0.8189018964767456,-0.6854231357574463,1,1,1,0.12390250712633133,-0.3594059944152832,-0.18165162205696106
3126017,8,0,312,6,0,0,14,-0.5416370630264282,-0.4776283800601959,-0.23235046863555908,1,1,0,-0.490359902381897,-0.5353516340255737,-0.18165162205696106
3126021,8,0,312,6,0,0,13,-0.2311028689146042,-0.015905383974313736,-0.04700256884098053,1,1,0,-0.490359902381897,-0.5353516340255737,1.9651774168014526
3126025,8,0,312,6,0,0,14,-0.6386789679527283,-0.9594262838363647,-0.5412636399269104,1,1,0,0.12390250712633133,-0.007514761295169592,-0.360554039478302
3126027,7,0,312,6,0,0,13,-0.11465255916118622,-0.6181527376174927,-0.252944678068161,1,1,0,0.12390250712633133,1.400050163269043,0.17615319788455963
3126032,8,0,312,6,0,0,14,NA,0.1246190071105957,-0.767799973487854,1,1,0,-1.1046223640441895,-0.18346038460731506,-1.255066156387329
3126037,7,0,312,6,0,0,14,NA,-0.1765046864748001,-0.23235046863555908,1,5,0,-1.1046223640441895,-0.5353516340255737,-0.18165162205696106
3126039,7,0,312,6,0,0,14,NA,-0.9594262838363647,NA,1,1,0,-3.2545406818389893,-0.5353516340255737,-1.0761637687683105
3126040,8,0,312,6,0,0,14,-0.6580873727798462,NA,-0.9737420678138733,1,1,0,-1.1046223640441895,-1.0631884336471558,-0.360554039478302
3126041,8,0,312,6,0,0,16,NA,NA,-0.5618578791618347,1,1,0,-1.1046223640441895,-0.3594059944152832,-1.255066156387329
3126043,9,0,312,6,0,0,12,NA,-0.5579280257225037,-0.3971041738986969,1,1,1,1.0452960729599,0.5203220844268799,0.7128604650497437
3126050,9,0,312,6,0,0,12,-0.1728777140378952,-0.09620503336191177,0.46785271167755127,1,1,1,1.0452960729599,0.8722133040428162,0.5339580178260803
3126055,8,0,312,6,0,0,13,NA,-0.2367294281721115,-0.3147273063659668,1,1,1,0.4310337007045746,0.5203220844268799,1.4284701347351074
3126056,10,0,312,6,0,0,13,NA,0.32536813616752625,0.09715691208839417,1,1,1,0.12390250712633133,0.34437647461891174,0.35505563020706177
3126057,9,0,312,6,0,0,12,0.15706484019756317,-0.6382277011871338,-0.14997363090515137,1,1,1,1.0452960729599,1.048158884048462,1.4284701347351074
3135001,7,0,313,5,0,0,11,NA,NA,-1.168514609336853,0,1,1,-0.490359902381897,-0.18346038460731506,-0.0027492118533700705
3135002,4,0,313,5,0,0,15,NA,NA,NA,0,5,0,-0.490359902381897,-1.2391340732574463,-1.7917733192443848
3135003,7,0,313,5,0,0,16,NA,NA,-0.8367846608161926,0,5,0,-1.1046223640441895,-0.3594059944152832,-0.5394564867019653
3135004,6,0,313,5,0,0,13,NA,NA,-1.6868427991867065,0,5,0,-1.411753535270691,-1.7669708728790283,-0.8972613215446472
3135005,7,0,313,5,0,0,12,NA,NA,NA,0,1,0,-1.7188847064971924,-0.007514761295169592,-0.7183588743209839
3135006,5,0,313,5,0,0,11,NA,NA,NA,0,1,1,-0.18322870135307312,-1.0631884336471558,-1.255066156387329
3135007,8,0,313,5,0,0,13,NA,NA,-0.6087202429771423,0,1,0,-0.7974911332130432,0.5203220844268799,0.17615319788455963
3135009,8,0,313,5,0,0,13,NA,NA,NA,0,1,0,0.12390250712633133,0.6962677240371704,0.35505563020706177
3135011,4,0,313,5,0,0,13,NA,NA,NA,0,1,1,0.12390250712633133,-0.18346038460731506,-0.360554039478302
3135016,7,0,313,5,0,0,14,NA,NA,NA,0,1,0,-2.0260159969329834,-0.7112972140312195,-0.8972613215446472
3135023,8,0,313,5,0,0,16,NA,NA,NA,0,1,0,-1.1046223640441895,0.1684308499097824,-0.18165162205696106
3135025,7,0,313,5,0,0,13,NA,NA,-0.42212215065956116,0,1,1,0.12390250712633133,-0.18346038460731506,-0.0027492118533700705
3135037,7,0,313,5,0,0,12,NA,NA,NA,0,1,1,1.9666897058486938,0.8722133040428162,-0.0027492118533700705
3135039,7,0,313,5,0,0,NA,NA,NA,NA,0,1,1,0.12390250712633133,1.048158884048462,-0.5394564867019653
3136002,5,0,313,6,0,0,16,NA,-0.13635486364364624,NA,1,1,0,-2.0260159969329834,-1.4150797128677368,-0.8972613215446472
3136005,8,0,313,6,0,0,14,NA,NA,NA,1,1,0,-0.18322870135307312,-0.3594059944152832,-0.0027492118533700705
3136012,8,0,313,6,0,0,14,-1.2597472667694092,0.32536813616752625,0.4884469211101532,1,5,0,-1.1046223640441895,0.34437647461891174,0.5339580178260803
3136014,6,0,313,6,0,0,NA,NA,NA,NA,1,5,0,-0.490359902381897,-0.007514761295169592,-1.255066156387329
3145003,9,0,314,5,0,0,15,0.6883141398429871,NA,-0.4013890027999878,0,5,1,0.4310337007045746,-0.007514761295169592,-0.18165162205696106
3145008,8,0,314,5,0,0,16,0.5761560797691345,NA,-0.028192775323987007,0,1,1,-0.490359902381897,0.5203220844268799,0.5339580178260803
3145013,8,0,314,5,0,0,17,NA,NA,-0.04892589896917343,0,5,0,-0.7974911332130432,1.048158884048462,-1.0761637687683105
3145014,7,0,314,5,0,0,13,-0.6800141334533691,NA,NA,0,1,1,-0.490359902381897,-0.5353516340255737,-0.7183588743209839
3145017,6,0,314,5,0,0,15,NA,NA,NA,0,1,0,-1.7188847064971924,-1.4150797128677368,-1.255066156387329
3145018,5,0,314,5,0,0,17,-0.7473089098930359,NA,NA,0,1,0,-1.7188847064971924,-1.5910253524780273,-2.3284807205200195
3145022,7,0,314,5,0,0,17,-0.8146037459373474,NA,NA,0,1,1,-0.18322870135307312,1.2241045236587524,-1.0761637687683105
3145023,8,0,314,5,0,0,15,-0.5454244613647461,NA,-0.5050546526908875,0,1,0,0.7381649017333984,-0.88724285364151,-0.18165162205696106
3145024,7,0,314,5,0,0,15,-0.2986767292022705,NA,-0.09039214998483658,0,1,0,-0.490359902381897,-1.5910253524780273,-0.5394564867019653
3145031,8,0,314,5,0,0,11,-0.5229928493499756,NA,-0.25625714659690857,0,1,1,1.6595585346221924,-0.007514761295169592,-0.5394564867019653
3145032,7,0,314,5,0,0,13,-0.6575825214385986,NA,NA,0,1,0,0.4310337007045746,-0.007514761295169592,-1.255066156387329
3145033,8,0,314,5,0,0,15,0.10509227961301804,NA,0.44866907596588135,0,1,0,-0.490359902381897,-1.2391340732574463,-0.360554039478302
3145039,7,0,314,5,0,0,18,NA,NA,-1.1063152551651,0,1,1,-0.18322870135307312,-0.7112972140312195,-0.8972613215446472
3145040,7,0,314,5,0,0,12,-0.14165544509887695,NA,NA,0,1,0,-0.18322870135307312,-0.88724285364151,-1.6128709316253662
3145042,6,0,314,5,0,0,15,-0.41083478927612305,NA,-0.8575177788734436,0,1,1,-1.1046223640441895,-0.7112972140312195,-1.6128709316253662
3145045,7,0,314,5,0,0,17,-1.2183728218078613,NA,NA,0,1,0,-0.7974911332130432,-1.4150797128677368,-2.149578094482422
3145052,7,0,314,5,0,0,13,-0.971625030040741,NA,NA,0,1,1,0.4310337007045746,-1.5910253524780273,-1.0761637687683105
3146002,8,0,314,6,0,0,13,1.515651822090149,NA,-0.1705678403377533,1,1,0,0.12390250712633133,0.5203220844268799,1.2495677471160889
3146004,6,0,314,6,0,0,15,0.7199079990386963,1.0882147550582886,NA,1,1,NA,-0.18322870135307312,-0.5353516340255737,-2.149578094482422
3146009,6,0,314,6,0,0,16,-0.4640035033226013,NA,NA,1,1,0,-2.0260159969329834,-1.5910253524780273,-2.3284807205200195
3146019,8,0,314,6,0,0,13,0.13765645027160645,0.2852182984352112,-0.3147273063659668,1,1,1,1.9666897058486938,0.34437647461891174,0.7128604650497437
3146024,10,0,314,6,0,0,13,0.6616828441619873,0.7670162320137024,0.24131639301776886,1,5,1,1.0452960729599,1.400050163269043,1.607372522354126
3146025,10,0,314,6,0,0,14,NA,1.1685144901275635,1.332809567451477,1,5,1,0.4310337007045746,1.048158884048462,0.8917628526687622
3146027,7,0,314,6,0,0,14,-0.8715795874595642,NA,NA,1,1,0,-1.7188847064971924,-0.5353516340255737,-0.8972613215446472
3146028,8,0,314,6,0,0,15,-0.09524417668581009,-0.1765046864748001,-0.4794810116291046,1,1,0,-1.1046223640441895,-0.18346038460731506,-0.7183588743209839
3146032,5,0,314,6,0,0,17,-0.3669615685939789,NA,NA,1,1,0,-2.6402783393859863,-0.88724285364151,-2.3284807205200195
3155004,5,1,315,5,0,0,14,NA,NA,NA,0,1,0,-2.0260159969329834,-0.88724285364151,-1.0761637687683105
3155005,8,1,315,5,0,0,14,0.37427160143852234,NA,0.4901353418827057,0,1,1,1.6595585346221924,1.400050163269043,0.7128604650497437
3155009,8,1,315,5,0,0,13,-0.36597156524658203,NA,0.241337850689888,0,1,0,-0.490359902381897,-0.7112972140312195,0.5339580178260803
3155011,8,1,315,5,0,0,15,-0.7024457454681396,NA,-0.5672540068626404,0,1,1,-0.490359902381897,-1.0631884336471558,-0.0027492118533700705
3155020,8,1,315,5,0,1,14,1.0247883796691895,NA,0.9047978520393372,0,1,1,0.4310337007045746,0.6962677240371704,1.2495677471160889
3155025,6,1,315,5,0,0,15,-1.5997101068496704,NA,NA,0,1,0,-0.18322870135307312,-0.88724285364151,-2.865187883377075
3155033,8,1,315,5,0,0,15,NA,NA,NA,0,1,0,-0.7974911332130432,-0.88724285364151,-2.149578094482422
3155036,8,1,315,5,0,0,15,-0.6575825214385986,NA,-0.11112527549266815,0,1,0,-0.490359902381897,-0.5353516340255737,0.5339580178260803
3155041,8,1,315,5,0,0,14,-0.5678560733795166,NA,-0.8575177788734436,0,1,1,-0.7974911332130432,0.34437647461891174,0.35505563020706177
3155055,8,1,315,5,0,0,13,NA,NA,0.1584053486585617,0,1,1,-0.18322870135307312,0.1684308499097824,0.17615319788455963
3155060,8,1,315,5,0,0,12,-0.5678560733795166,NA,-0.04892589896917343,0,1,0,0.4310337007045746,-0.3594059944152832,0.7128604650497437
3155061,9,1,315,5,0,0,14,-0.4556979835033417,NA,0.36573660373687744,0,1,1,-0.18322870135307312,-0.88724285364151,0.35505563020706177
3155066,9,1,315,5,0,1,16,0.23968194425106049,NA,1.1328622102737427,0,1,0,-0.18322870135307312,-0.18346038460731506,-0.7183588743209839
3156002,6,1,315,6,0,0,16,NA,-0.1765046864748001,NA,1,1,0,-0.18322870135307312,-0.007514761295169592,-1.0761637687683105
3156003,8,1,315,6,0,0,14,-0.13406094908714294,-0.3571788966655731,-0.35591575503349304,1,1,0,0.12390250712633133,-0.3594059944152832,-0.8972613215446472
3156004,9,1,315,6,0,0,14,0.021206136792898178,0.5461921691894531,-0.06759677827358246,1,1,0,0.7381649017333984,-0.3594059944152832,0.17615319788455963
3156008,10,1,315,6,1,0,15,1.418609857559204,1.7707618474960327,1.3739980459213257,1,1,1,1.0452960729599,1.048158884048462,1.9651774168014526
3156010,10,1,315,6,0,0,15,1.030442237854004,0.405667781829834,0.756171703338623,1,1,1,-0.18322870135307312,-0.5353516340255737,1.607372522354126
3156011,9,1,315,6,0,0,16,NA,0.16476882994174957,-0.21175625920295715,1,1,1,-1.411753535270691,0.6962677240371704,1.0706652402877808
3156018,8,1,315,6,0,0,15,0.27351513504981995,-0.015905383974313736,0.07656270265579224,1,1,0,-0.490359902381897,-0.18346038460731506,0.35505563020706177
3156024,9,1,315,6,0,0,11,-0.13406094908714294,0.2450684756040573,-0.21175625920295715,1,1,1,0.7381649017333984,1.5759958028793335,1.4284701347351074
3156026,8,1,315,6,1,0,13,1.826185941696167,NA,1.4563748836517334,1,1,0,0.12390250712633133,0.8722133040428162,1.0706652402877808
3156027,9,1,315,6,0,0,10,1.088667392730713,0.5060423612594604,0.8591427206993103,1,1,1,1.352427363395691,-0.007514761295169592,0.5339580178260803
3156046,9,1,315,6,0,0,11,0.23469838500022888,0.22499357163906097,0.4266642928123474,1,1,1,2.2738208770751953,-0.88724285364151,0.7128604650497437
3156056,5,1,315,6,0,0,NA,NA,NA,NA,1,1,0,-0.7974911332130432,-1.0631884336471558,-0.18165162205696106
3165001,8,0,316,5,0,0,12,NA,NA,NA,0,1,1,1.352427363395691,0.5203220844268799,-0.0027492118533700705
3165002,8,0,316,5,0,0,13,0.8677670359611511,NA,1.0706628561019897,0,1,0,0.12390250712633133,-0.18346038460731506,1.4284701347351074
3165004,9,0,316,5,0,0,13,1.5407153367996216,NA,1.2779940366744995,0,1,1,1.6595585346221924,1.048158884048462,1.0706652402877808
3165007,8,0,316,5,0,0,12,0.9350618720054626,NA,0.1584053486585617,0,1,0,-0.18322870135307312,1.2241045236587524,1.2495677471160889
3165010,7,0,316,5,0,0,14,-0.20895028114318848,NA,NA,0,1,1,-1.1046223640441895,-0.3594059944152832,-0.5394564867019653
3165011,10,0,316,5,0,0,12,1.114514708518982,NA,0.552334725856781,0,1,1,0.12390250712633133,-0.18346038460731506,0.8917628526687622
3165018,8,0,316,5,0,0,14,0.8453354239463806,NA,NA,0,1,0,-0.18322870135307312,-0.88724285364151,-0.7183588743209839
3165019,8,0,316,5,0,0,13,0.08266066759824753,NA,0.510868489742279,0,1,0,-0.18322870135307312,-0.007514761295169592,0.8917628526687622
3165027,9,0,316,5,0,0,12,1.5407153367996216,NA,0.53160160779953,0,1,1,-0.490359902381897,-0.007514761295169592,-0.0027492118533700705
